timestamp,Data Point,980-data
2023-09-22 22:59:51,859,121
2023-09-22 22:59:52,854,126
2023-09-22 22:59:53,862,118
2023-09-22 22:59:54,864,116
2023-09-22 22:59:55,859,121
2023-09-22 22:59:56,863,117
2023-09-22 22:59:57,872,108
2023-09-22 22:59:58,871,109
2023-09-22 22:59:59,876,104
2023-09-22 23:00:00,881,99
2023-09-22 23:00:01,888,92
2023-09-22 23:00:02,882,98
2023-09-22 23:00:03,888,92
2023-09-22 23:00:04,882,98
2023-09-22 23:00:05,876,104
2023-09-22 23:00:06,868,112
2023-09-22 23:00:07,868,112
2023-09-22 23:00:08,875,105
2023-09-22 23:00:09,871,109
2023-09-22 23:00:10,868,112
2023-09-22 23:00:11,865,115
2023-09-22 23:00:12,869,111
2023-09-22 23:00:13,859,121
2023-09-22 23:00:14,858,122
2023-09-22 23:00:15,858,122
2023-09-22 23:00:16,855,125
2023-09-22 23:00:17,864,116
2023-09-22 23:00:18,870,110
2023-09-22 23:00:19,874,106
2023-09-22 23:00:20,874,106
2023-09-22 23:00:21,871,109
2023-09-22 23:00:22,861,119
2023-09-22 23:00:23,856,124
2023-09-22 23:00:24,864,116
2023-09-22 23:00:25,868,112
2023-09-22 23:00:26,862,118
2023-09-22 23:00:27,861,119
2023-09-22 23:00:28,861,119
2023-09-22 23:00:29,852,128
2023-09-22 23:00:30,855,125
2023-09-22 23:00:31,847,133
2023-09-22 23:00:32,850,130
2023-09-22 23:00:33,849,131
2023-09-22 23:00:34,852,128
2023-09-22 23:00:35,856,124
2023-09-22 23:00:36,848,132
2023-09-22 23:00:37,849,131
2023-09-22 23:00:38,844,136
2023-09-22 23:00:39,839,141
2023-09-22 23:00:40,831,149
2023-09-22 23:00:41,838,142
2023-09-22 23:00:42,843,137
2023-09-22 23:00:43,842,138
2023-09-22 23:00:44,844,136
2023-09-22 23:00:45,842,138
2023-09-22 23:00:46,838,142
2023-09-22 23:00:47,847,133
2023-09-22 23:00:48,850,130
2023-09-22 23:00:49,856,124
2023-09-22 23:00:50,849,131
2023-09-22 23:00:51,854,126
2023-09-22 23:00:52,848,132
2023-09-22 23:00:53,838,142
2023-09-22 23:00:54,836,144
2023-09-22 23:00:55,829,151
2023-09-22 23:00:56,821,159
2023-09-22 23:00:57,821,159
2023-09-22 23:00:58,823,157
2023-09-22 23:00:59,826,154
2023-09-22 23:01:00,830,150
2023-09-22 23:01:01,840,140
2023-09-22 23:01:02,845,135
2023-09-22 23:01:03,847,133
2023-09-22 23:01:04,842,138
2023-09-22 23:01:05,840,140
2023-09-22 23:01:06,843,137
2023-09-22 23:01:07,834,146
2023-09-22 23:01:08,837,143
2023-09-22 23:01:09,827,153
2023-09-22 23:01:10,829,151
2023-09-22 23:01:11,832,148
2023-09-22 23:01:12,823,157
2023-09-22 23:01:13,832,148
2023-09-22 23:01:14,840,140
2023-09-22 23:01:15,850,130
2023-09-22 23:01:16,854,126
2023-09-22 23:01:17,849,131
2023-09-22 23:01:18,850,130
2023-09-22 23:01:19,842,138
2023-09-22 23:01:20,839,141
2023-09-22 23:01:21,839,141
2023-09-22 23:01:22,838,142
2023-09-22 23:01:23,843,137
2023-09-22 23:01:24,836,144
2023-09-22 23:01:25,836,144
2023-09-22 23:01:26,839,141
2023-09-22 23:01:27,848,132
2023-09-22 23:01:28,851,129
2023-09-22 23:01:29,848,132
2023-09-22 23:01:30,852,128
2023-09-22 23:01:31,848,132
2023-09-22 23:01:32,854,126
2023-09-22 23:01:33,844,136
2023-09-22 23:01:34,852,128
2023-09-22 23:01:35,857,123
2023-09-22 23:01:36,866,114
2023-09-22 23:01:37,859,121
2023-09-22 23:01:38,868,112
2023-09-22 23:01:39,874,106
2023-09-22 23:01:40,864,116
2023-09-22 23:01:41,854,126
2023-09-22 23:01:42,858,122
2023-09-22 23:01:43,859,121
2023-09-22 23:01:44,864,116
2023-09-22 23:01:45,872,108
2023-09-22 23:01:46,862,118
2023-09-22 23:01:47,852,128
2023-09-22 23:01:48,844,136
2023-09-22 23:01:49,852,128
2023-09-22 23:01:50,852,128
2023-09-22 23:01:51,857,123
2023-09-22 23:01:52,850,130
2023-09-22 23:01:53,849,131
2023-09-22 23:01:54,852,128
2023-09-22 23:01:55,844,136
2023-09-22 23:01:56,841,139
2023-09-22 23:01:57,843,137
2023-09-22 23:01:58,841,139
2023-09-22 23:01:59,846,134
2023-09-22 23:02:00,847,133
2023-09-22 23:02:01,837,143
2023-09-22 23:02:02,831,149
2023-09-22 23:02:03,826,154
2023-09-22 23:02:04,835,145
2023-09-22 23:02:05,842,138
2023-09-22 23:02:06,834,146
2023-09-22 23:02:07,826,154
2023-09-22 23:02:08,827,153
2023-09-22 23:02:09,830,150
2023-09-22 23:02:10,839,141
2023-09-22 23:02:11,830,150
2023-09-22 23:02:12,832,148
2023-09-22 23:02:13,838,142
2023-09-22 23:02:14,830,150
2023-09-22 23:02:15,826,154
2023-09-22 23:02:16,835,145
2023-09-22 23:02:17,840,140
2023-09-22 23:02:18,832,148
2023-09-22 23:02:19,825,155
2023-09-22 23:02:20,834,146
2023-09-22 23:02:21,827,153
2023-09-22 23:02:22,828,152
2023-09-22 23:02:23,830,150
2023-09-22 23:02:24,821,159
2023-09-22 23:02:25,815,165
2023-09-22 23:02:26,814,166
2023-09-22 23:02:27,816,164
2023-09-22 23:02:28,822,158
2023-09-22 23:02:29,831,149
2023-09-22 23:02:30,836,144
2023-09-22 23:02:31,828,152
2023-09-22 23:02:32,830,150
2023-09-22 23:02:33,831,149
2023-09-22 23:02:34,822,158
2023-09-22 23:02:35,813,167
2023-09-22 23:02:36,814,166
2023-09-22 23:02:37,808,172
2023-09-22 23:02:38,810,170
2023-09-22 23:02:39,806,174
2023-09-22 23:02:40,815,165
2023-09-22 23:02:41,807,173
2023-09-22 23:02:42,817,163
2023-09-22 23:02:43,817,163
2023-09-22 23:02:44,816,164
2023-09-22 23:02:45,813,167
2023-09-22 23:02:46,819,161
2023-09-22 23:02:47,817,163
2023-09-22 23:02:48,811,169
2023-09-22 23:02:49,803,177
,801,179
,810,170
,805,175
,811,169
,806,174
,798,182
,801,179
,792,188
,800,180
,804,176
,808,172
,812,168
,817,163
,821,159
,830,150
,828,152
,827,153
,820,160
,820,160
,814,166
,821,159
,820,160
,830,150
,836,144
,835,145
,839,141
,832,148
,826,154
,834,146
,834,146
,833,147
,838,142
,838,142
,832,148
,823,157
,822,158
,823,157
,823,157
,820,160
,815,165
,806,174
,798,182
,798,182
,788,192
,789,191
,794,186
,800,180
,805,175
,804,176
,802,178
,800,180
,810,170
,800,180
,803,177
,795,185
,796,184
,802,178
,795,185
,793,187
,797,183
,805,175
,801,179
,802,178
,796,184
,795,185
,791,189
,792,188
,785,195
,785,195
,792,188
,783,197
,785,195
,776,204
,776,204
,779,201
,779,201
,783,197
,786,194
,784,196
,786,194
,790,190
,784,196
,781,199
,775,205
,784,196
,782,198
,777,203
,772,208
,765,215
,768,212
,758,222
,767,213
,774,206
,771,209
,767,213
,766,214
,776,204
,782,198
,773,207
,781,199
,782,198
,792,188
,790,190
,784,196
,777,203
,787,193
,786,194
,777,203
,776,204
,771,209
,763,217
,773,207
,779,201
,780,200
,779,201
,778,202
,771,209
,781,199
,789,191
,793,187
,784,196
,792,188
,784,196
,781,199
,774,206
,775,205
,779,201
,776,204
,778,202
,781,199
,775,205
,765,215
,768,212
,765,215
,762,218
,754,226
,756,224
,753,227
,759,221
,758,222
,750,230
,759,221
,768,212
,769,211
,776,204
,774,206
,777,203
,786,194
,779,201
,774,206
,774,206
,773,207
,772,208
,772,208
,774,206
,766,214
,766,214
,765,215
,769,211
,779,201
,777,203
,780,200
,788,192
,791,189
,798,182
,793,187
,785,195
,776,204
,767,213
,772,208
,774,206
,775,205
,765,215
,769,211
,777,203
,787,193
,794,186
,801,179
,803,177
,809,171
,813,167
,820,160
,819,161
,811,169
,814,166
,804,176
,810,170
,802,178
,804,176
,809,171
,818,162
,810,170
,807,173
,798,182
,788,192
,792,188
,800,180
,807,173
,805,175
,810,170
,812,168
,819,161
,824,156
,829,151
,819,161
,829,151
,829,151
,823,157
,832,148
,837,143
,834,146
,833,147
,824,156
,817,163
,807,173
,814,166
,810,170
,818,162
,826,154
,821,159
,825,155
,831,149
,824,156
,824,156
,828,152
,826,154
,829,151
,831,149
,836,144
,834,146
,834,146
,827,153
,831,149
,822,158
,823,157
,830,150
,827,153
,829,151
,823,157
,831,149
,828,152
,828,152
,829,151
,839,141
,839,141
,844,136
,837,143
,839,141
,832,148
,831,149
,830,150
,820,160
,821,159
,831,149
,826,154
,827,153
,827,153
,829,151
,837,143
,837,143
,844,136
,849,131
,858,122
,856,124
,852,128
,845,135
,852,128
,856,124
,854,126
,850,130
,844,136
,843,137
,842,138
,837,143
,843,137
,845,135
,846,134
,854,126
,851,129
,849,131
,850,130
,840,140
,844,136
,850,130
,854,126
,844,136
,845,135
,840,140
,834,146
,838,142
,838,142
,836,144
,829,151
,826,154
,829,151
,821,159
,816,164
,816,164
,808,172
,810,170
,800,180
,805,175
,799,181
,789,191
,797,183
,795,185
,805,175
,814,166
,812,168
,808,172
,815,165
,805,175
,804,176
,805,175
,807,173
,804,176
,810,170
,806,174
,802,178
,809,171
,812,168
,817,163
,814,166
,809,171
,803,177
,805,175
,814,166
,818,162
,818,162
,808,172
,799,181
,808,172
,813,167
,806,174
,804,176
,797,183
,794,186
,788,192
,787,193
,790,190
,782,198
,772,208
,780,200
,775,205
,779,201
,777,203
,783,197
,781,199
,785,195
,776,204
,781,199
,775,205
,767,213
,757,223
,752,228
,747,233
,743,237
,745,235
,737,243
,733,247
,727,253
,721,259
,725,255
,732,248
,727,253
,722,258
,719,261
,722,258
,719,261
,724,256
,728,252
,726,254
,733,247
,724,256
,721,259
,731,249
,734,246
,731,249
,723,257
,730,250
,732,248
,734,246
,734,246
,737,243
,734,246
,744,236
,748,232
,746,234
,748,232
,745,235
,738,242
,735,245
,740,240
,749,231
,753,227
,748,232
,739,241
,743,237
,750,230
,758,222
,759,221
,763,217
,762,218
,760,220
,752,228
,752,228
,749,231
,741,239
,741,239
,733,247
,743,237
,747,233
,745,235
,740,240
,749,231
,744,236
,740,240
,737,243
,738,242
,738,242
,741,239
,733,247
,733,247
,725,255
,719,261
,720,260
,719,261
,716,264
,719,261
,722,258
,718,262
,713,267
,716,264
,726,254
,723,257
,725,255
,730,250
,740,240
,733,247
,740,240
,733,247
,731,249
,726,254
,719,261
,720,260
,711,269
,701,279
,703,277
,704,276
,711,269
,703,277
,707,273
,697,283
,699,281
,702,278
,709,271
,713,267
,705,275
,705,275
,715,265
,722,258
,719,261
,725,255
,718,262
,720,260
,711,269
,706,274
,702,278
,695,285
,701,279
,691,289
,691,289
,686,294
,691,289
,696,284
,703,277
,697,283
,707,273
,708,272
,715,265
,720,260
,728,252
,738,242
,748,232
,738,242
,731,249
,730,250
,736,244
,742,238
,736,244
,738,242
,743,237
,744,236
,743,237
,734,246
,730,250
,730,250
,732,248
,742,238
,746,234
,744,236
,748,232
,756,224
,747,233
,750,230
,752,228
,748,232
,741,239
,744,236
,752,228
,761,219
,754,226
,764,216
,758,222
,759,221
,769,211
,761,219
,752,228
,755,225
,759,221
,755,225
,747,233
,741,239
,747,233
,749,231
,740,240
,737,243
,732,248
,737,243
,732,248
,729,251
,725,255
,717,263
,721,259
,711,269
,704,276
,713,267
,720,260
,721,259
,728,252
,728,252
,729,251
,723,257
,724,256
,718,262
,710,270
,716,264
,723,257
,715,265
,721,259
,722,258
,724,256
,727,253
,721,259
,730,250
,738,242
,744,236
,737,243
,729,251
,723,257
,714,266
,723,257
,715,265
,713,267
,713,267
,709,271
,709,271
,712,268
,702,278
,704,276
,710,270
,701,279
,701,279
,692,288
,689,291
,695,285
,705,275
,710,270
,707,273
,698,282
,695,285
,696,284
,689,291
,692,288
,685,295
,693,287
,694,286
,693,287
,697,283
,703,277
,705,275
,708,272
,710,270
,705,275
,702,278
,709,271
,709,271
,708,272
,705,275
,706,274
,714,266
,723,257
,726,254
,730,250
,736,244
,742,238
,738,242
,738,242
,743,237
,751,229
,746,234
,744,236
,739,241
,738,242
,741,239
,745,235
,744,236
,746,234
,743,237
,738,242
,745,235
,755,225
,745,235
,743,237
,749,231
,744,236
,737,243
,738,242
,739,241
,748,232
,756,224
,754,226
,753,227
,761,219
,768,212
,766,214
,766,214
,760,220
,758,222
,748,232
,753,227
,747,233
,742,238
,752,228
,760,220
,766,214
,759,221
,762,218
,757,223
,766,214
,758,222
,768,212
,767,213
,777,203
,787,193
,785,195
,784,196
,776,204
,786,194
,794,186
,785,195
,788,192
,790,190
,792,188
,801,179
,794,186
,802,178
,793,187
,789,191
,781,199
,781,199
,789,191
,780,200
,773,207
,770,210
,765,215
,755,225
,756,224
,761,219
,763,217
,763,217
,770,210
,764,216
,766,214
,773,207
,779,201
,772,208
,767,213
,776,204
,777,203
,770,210
,760,220
,767,213
,772,208
,768,212
,777,203
,777,203
,775,205
,776,204
,781,199
,774,206
,770,210
,768,212
,768,212
,775,205
,784,196
,787,193
,786,194
,790,190
,798,182
,793,187
,789,191
,792,188
,782,198
,784,196
,786,194
,782,198
,779,201
,769,211
,760,220
,767,213
,766,214
,767,213
,769,211
,778,202
,768,212
,774,206
,778,202
,768,212
,765,215
,772,208
,779,201
,769,211
,777,203
,778,202
,788,192
,780,200
,775,205
,779,201
,787,193
,788,192
,797,183
,787,193
,792,188
,793,187
,795,185
,802,178
,797,183
,807,173
,800,180
,809,171
,809,171
,811,169
,804,176
,800,180
,799,181
,806,174
,808,172
,817,163
,812,168
,820,160
,814,166
,822,158
,824,156
,817,163
,818,162
,814,166
,813,167
,808,172
,818,162
,823,157
,816,164
,820,160
,822,158
,831,149
,824,156
,823,157
,820,160
,816,164
,814,166
,824,156
,819,161
,816,164
,817,163
,819,161
,827,153
,836,144
,839,141
,837,143
,845,135
,848,132
,838,142
,843,137
,848,132
,842,138
,844,136
,840,140
,834,146
,825,155
,832,148
,837,143
,836,144
,838,142
,837,143
,844,136
,834,146
,827,153
,825,155
,825,155
,820,160
,825,155
,829,151
,833,147
,841,139
,849,131
,852,128
,843,137
,848,132
,847,133
,846,134
,850,130
,847,133
,841,139
,833,147
,841,139
,850,130
,848,132
,854,126
,849,131
,845,135
,838,142
,837,143
,845,135
,847,133
,840,140
,846,134
,852,128
,846,134
,840,140
,846,134
,851,129
,857,123
,859,121
,865,115
,864,116
,865,115
,871,109
,877,103
,882,98
,887,93
,884,96
,878,102
,884,96
,886,94
,888,92
,880,100
,879,101
,888,92
,897,83
,906,74
,916,64
,924,56
,925,55
,916,64
,923,57
,924,56
,928,52
,931,49
,938,42
,932,48
,935,45
,931,49
,926,54
,934,46
,928,52
,930,50
,935,45
,944,36
,949,31
,951,29
,950,30
,943,37
,941,39
,943,37
,945,35
,954,26
,962,18
,955,25
,963,17
,956,24
,955,25
,950,30
,960,20
,953,27
,953,27
,949,31
,941,39
,933,47
,943,37
,943,37
,940,40
,944,36
,942,38
,940,40
,946,34
,952,28
,947,33
,957,23
,961,19
,956,24
,962,18
,960,20
,956,24
,955,25
,951,29
,953,27
,959,21
,969,11
,974,6
,976,4
,973,7
,971,9
,980,0
,975,5
,965,15
,970,10
,974,6
,973,7
,981,-1
,986,-6
,982,-2
,974,6
,982,-2
,989,-9
,993,-13
,987,-7
,979,1
,976,4
,984,-4
,975,5
,977,3
,985,-5
,990,-10
,987,-7
,982,-2
,973,7
,978,2
,970,10
,963,17
,962,18
,971,9
,975,5
,985,-5
,983,-3
,979,1
,986,-6
,981,-1
,981,-1
,984,-4
,988,-8
,997,-17
,1001,-21
,1002,-22
,1008,-28
,998,-18
,1005,-25
,1009,-29
,1002,-22
,1012,-32
,1016,-36
,1006,-26
,1004,-24
,1012,-32
,1011,-31
,1021,-41
,1023,-43
,1020,-40
,1013,-33
,1004,-24
,1007,-27
,1003,-23
,996,-16
,992,-12
,988,-8
,998,-18
,988,-8
,986,-6
,978,2
,969,11
,975,5
,974,6
,968,12
,964,16
,959,21
,950,30
,946,34
,940,40
,933,47
,937,43
,945,35
,946,34
,951,29
,951,29
,951,29
,951,29
,952,28
,957,23
,967,13
,969,11
,978,2
,969,11
,963,17
,967,13
,960,20
,964,16
,955,25
,947,33
,955,25
,953,27
,951,29
,943,37
,936,44
,938,42
,940,40
,931,49
,931,49
,928,52
,919,61
,920,60
,917,63
,918,62
,919,61
,909,71
,909,71
,909,71
,908,72
,902,78
,909,71
,919,61
,920,60
,921,59
,929,51
,920,60
,914,66
,905,75
,910,70
,916,64
,910,70
,912,68
,909,71
,911,69
,915,65
,918,62
,920,60
,919,61
,915,65
,918,62
,927,53
,937,43
,934,46
,937,43
,938,42
,947,33
,940,40
,950,30
,942,38
,938,42
,944,36
,953,27
,954,26
,963,17
,960,20
,951,29
,942,38
,934,46
,924,56
,931,49
,922,58
,924,56
,932,48
,924,56
,930,50
,925,55
,927,53
,918,62
,913,67
,920,60
,913,67
,919,61
,912,68
,912,68
,906,74
,907,73
,902,78
,896,84
,896,84
,905,75
,910,70
,907,73
,900,80
,894,86
,892,88
,882,98
,888,92
,898,82
,900,80
,901,79
,899,81
,892,88
,900,80
,903,77
,897,83
,897,83
,890,90
,900,80
,907,73
,897,83
,896,84
,892,88
,899,81
,892,88
,889,91
,880,100
,879,101
,870,110
,871,109
,870,110
,869,111
,878,102
,887,93
,892,88
,883,97
,888,92
,886,94
,883,97
,878,102
,869,111
,868,112
,871,109
,861,119
,864,116
,864,116
,871,109
,863,117
,860,120
,859,121
,864,116
,873,107
,877,103
,882,98
,889,91
,890,90
,887,93
,894,86
,901,79
,897,83
,901,79
,905,75
,914,66
,904,76
,895,85
,889,91
,880,100
,871,109
,875,105
,882,98
,890,90
,887,93
,882,98
,889,91
,899,81
,905,75
,914,66
,910,70
,902,78
,908,72
,906,74
,907,73
,913,67
,903,77
,906,74
,907,73
,902,78
,902,78
,910,70
,902,78
,899,81
,908,72
,903,77
,895,85
,897,83
,889,91
,892,88
,882,98
,889,91
,890,90
,893,87
,883,97
,889,91
,890,90
,894,86
,902,78
,905,75
,909,71
,916,64
,910,70
,907,73
,902,78
,912,68
,917,63
,916,64
,914,66
,920,60
,915,65
,910,70
,911,69
,909,71
,910,70
,902,78
,905,75
,913,67
,916,64
,915,65
,924,56
,930,50
,929,51
,938,42
,937,43
,946,34
,956,24
,957,23
,954,26
,956,24
,961,19
,962,18
,959,21
,955,25
,957,23
,957,23
,960,20
,962,18
,970,10
,964,16
,963,17
,971,9
,965,15
,964,16
,968,12
,963,17
,956,24
,952,28
,948,32
,938,42
,935,45
,935,45
,930,50
,922,58
,924,56
,917,63
,908,72
,898,82
,889,91
,884,96
,889,91
,892,88
,888,92
,878,102
,872,108
,863,117
,853,127
,846,134
,845,135
,841,139
,848,132
,851,129
,848,132
,846,134
,848,132
,852,128
,862,118
,853,127
,854,126
,846,134
,853,127
,853,127
,860,120
,866,114
,868,112
,860,120
,866,114
,871,109
,878,102
,874,106
,867,113
,859,121
,864,116
,859,121
,850,130
,840,140
,845,135
,848,132
,848,132
,858,122
,857,123
,867,113
,876,104
,884,96
,889,91
,896,84
,894,86
,898,82
,896,84
,888,92
,882,98
,872,108
,880,100
,874,106
,879,101
,875,105
,871,109
,879,101
,879,101
,877,103
,872,108
,868,112
,867,113
,872,108
,879,101
,869,111
,867,113
,865,115
,863,117
,866,114
,858,122
,858,122
,851,129
,853,127
,844,136
,837,143
,829,151
,833,147
,836,144
,830,150
,830,150
,839,141
,848,132
,841,139
,842,138
,846,134
,851,129
,848,132
,852,128
,857,123
,860,120
,857,123
,863,117
,872,108
,878,102
,880,100
,871,109
,881,99
,890,90
,890,90
,891,89
,884,96
,874,106
,876,104
,867,113
,861,119
,858,122
,868,112
,873,107
,871,109
,874,106
,868,112
,874,106
,866,114
,861,119
,854,126
,845,135
,844,136
,840,140
,840,140
,830,150
,839,141
,849,131
,841,139
,845,135
,849,131
,855,125
,855,125
,852,128
,854,126
,860,120
,867,113
,872,108
,875,105
,868,112
,866,114
,875,105
,870,110
,877,103
,884,96
,891,89
,898,82
,905,75
,903,77
,910,70
,911,69
,912,68
,920,60
,923,57
,924,56
,914,66
,906,74
,902,78
,907,73
,898,82
,896,84
,898,82
,903,77
,906,74
,912,68
,922,58
,917,63
,919,61
,922,58
,923,57
,923,57
,933,47
,925,55
,932,48
,933,47
,939,41
,934,46
,936,44
,927,53
,925,55
,923,57
,914,66
,906,74
,900,80
,895,85
,896,84
,889,91
,879,101
,886,94
,892,88
,885,95
,889,91
,897,83
,905,75
,901,79
,900,80
,904,76
,911,69
,913,67
,920,60
,913,67
,903,77
,913,67
,909,71
,901,79
,905,75
,915,65
,909,71
,917,63
,927,53
,918,62
,909,71
,917,63
,908,72
,915,65
,907,73
,913,67
,919,61
,922,58
,924,56
,920,60
,924,56
,924,56
,931,49
,933,47
,939,41
,941,39
,944,36
,953,27
,947,33
,950,30
,947,33
,957,23
,954,26
,944,36
,936,44
,934,46
,931,49
,922,58
,932,48
,936,44
,932,48
,935,45
,944,36
,953,27
,944,36
,940,40
,945,35
,949,31
,953,27
,949,31
,950,30
,956,24
,961,19
,954,26
,952,28
,943,37
,948,32
,946,34
,938,42
,946,34
,938,42
,947,33
,945,35
,942,38
,939,41
,934,46
,939,41
,946,34
,939,41
,934,46
,928,52
,930,50
,933,47
,936,44
,940,40
,940,40
,940,40
,945,35
,943,37
,938,42
,940,40
,937,43
,931,49
,941,39
,949,31
,949,31
,950,30
,944,36
,950,30
,946,34
,951,29
,948,32
,940,40
,937,43
,936,44
,936,44
,928,52
,931,49
,937,43
,936,44
,945,35
,936,44
,929,51
,925,55
,918,62
,924,56
,927,53
,937,43
,939,41
,948,32
,942,38
,942,38
,952,28
,943,37
,934,46
,939,41
,949,31
,939,41
,947,33
,951,29
,953,27
,948,32
,953,27
,954,26
,951,29
,943,37
,947,33
,948,32
,939,41
,945,35
,935,45
,944,36
,949,31
,957,23
,956,24
,946,34
,949,31
,945,35
,936,44
,928,52
,938,42
,943,37
,943,37
,953,27
,947,33
,951,29
,943,37
,943,37
,937,43
,928,52
,922,58
,913,67
,921,59
,920,60
,915,65
,925,55
,932,48
,935,45
,945,35
,940,40
,940,40
,933,47
,926,54
,917,63
,918,62
,927,53
,935,45
,933,47
,926,54
,917,63
,914,66
,923,57
,917,63
,926,54
,932,48
,935,45
,926,54
,932,48
,937,43
,946,34
,950,30
,944,36
,941,39
,931,49
,924,56
,926,54
,928,52
,933,47
,938,42
,936,44
,943,37
,951,29
,945,35
,945,35
,946,34
,950,30
,954,26
,952,28
,947,33
,940,40
,942,38
,934,46
,939,41
,937,43
,947,33
,937,43
,942,38
,935,45
,939,41
,944,36
,949,31
,949,31
,956,24
,960,20
,963,17
,954,26
,946,34
,956,24
,963,17
,962,18
,954,26
,948,32
,955,25
,949,31
,948,32
,942,38
,936,44
,936,44
,929,51
,931,49
,927,53
,919,61
,918,62
,913,67
,912,68
,905,75
,905,75
,897,83
,888,92
,891,89
,883,97
,881,99
,885,95
,886,94
,878,102
,886,94
,883,97
,882,98
,883,97
,886,94
,881,99
,882,98
,887,93
,888,92
,878,102
,873,107
,870,110
,867,113
,861,119
,869,111
,874,106
,875,105
,879,101
,882,98
,884,96
,890,90
,889,91
,882,98
,890,90
,886,94
,892,88
,885,95
,891,89
,893,87
,883,97
,890,90
,884,96
,881,99
,889,91
,891,89
,892,88
,885,95
,888,92
,889,91
,886,94
,894,86
,885,95
,887,93
,877,103
,879,101
,873,107
,865,115
,871,109
,869,111
,860,120
,859,121
,850,130
,851,129
,847,133
,852,128
,847,133
,841,139
,838,142
,828,152
,819,161
,828,152
,818,162
,822,158
,812,168
,805,175
,803,177
,796,184
,797,183
,802,178
,804,176
,806,174
,804,176
,796,184
,788,192
,787,193
,786,194
,777,203
,777,203
,785,195
,793,187
,783,197
,790,190
,798,182
,796,184
,790,190
,792,188
,787,193
,790,190
,800,180
,808,172
,810,170
,801,179
,799,181
,789,191
,788,192
,795,185
,800,180
,790,190
,784,196
,783,197
,788,192
,792,188
,783,197
,786,194
,782,198
,775,205
,769,211
,773,207
,783,197
,783,197
,790,190
,800,180
,807,173
,809,171
,809,171
,811,169
,814,166
,813,167
,808,172
,798,182
,805,175
,797,183
,789,191
,792,188
,792,188
,800,180
,796,184
,788,192
,790,190
,793,187
,790,190
,799,181
,805,175
,813,167
,813,167
,809,171
,815,165
,815,165
,820,160
,823,157
,827,153
,825,155
,831,149
,839,141
,829,151
,839,141
,836,144
,845,135
,844,136
,851,129
,843,137
,838,142
,839,141
,840,140
,837,143
,830,150
,833,147
,842,138
,846,134
,836,144
,845,135
,838,142
,830,150
,833,147
,841,139
,841,139
,836,144
,834,146
,842,138
,849,131
,857,123
,848,132
,851,129
,851,129
,861,119
,860,120
,870,110
,876,104
,868,112
,874,106
,883,97
,873,107
,864,116
,854,126
,851,129
,852,128
,855,125
,855,125
,863,117
,855,125
,865,115
,875,105
,880,100
,881,99
,882,98
,883,97
,892,88
,887,93
,895,85
,894,86
,885,95
,884,96
,881,99
,891,89
,898,82
,897,83
,887,93
,877,103
,867,113
,863,117
,857,123
,855,125
,853,127
,861,119
,858,122
,863,117
,859,121
,858,122
,856,124
,850,130
,841,139
,845,135
,844,136
,851,129
,841,139
,836,144
,834,146
,832,148
,840,140
,843,137
,853,127
,861,119
,869,111
,862,118
,871,109
,875,105
,881,99
,888,92
,891,89
,896,84
,888,92
,888,92
,893,87
,890,90
,888,92
,890,90
,883,97
,888,92
,892,88
,897,83
,896,84
,896,84
,893,87
,895,85
,885,95
,885,95
,893,87
,900,80
,890,90
,886,94
,886,94
,890,90
,887,93
,885,95
,876,104
,886,94
,892,88
,885,95
,877,103
,875,105
,881,99
,888,92
,894,86
,899,81
,892,88
,896,84
,900,80
,907,73
,916,64
,908,72
,912,68
,916,64
,923,57
,932,48
,930,50
,927,53
,937,43
,947,33
,946,34
,946,34
,952,28
,950,30
,944,36
,952,28
,960,20
,962,18
,958,22
,956,24
,950,30
,957,23
,963,17
,973,7
,968,12
,977,3
,986,-6
,982,-2
,984,-4
,990,-10
,982,-2
,987,-7
,980,0
,990,-10
,986,-6
,992,-12
,999,-19
,997,-17
,1006,-26
,1013,-33
,1018,-38
,1012,-32
,1010,-30
,1005,-25
,996,-16
,995,-15
,1000,-20
,993,-13
,996,-16
,989,-9
,994,-14
,1003,-23
,1001,-21
,998,-18
,988,-8
,995,-15
,991,-11
,987,-7
,994,-14
,1001,-21
,1001,-21
,1009,-29
,1009,-29
,1002,-22
,1002,-22
,1012,-32
,1011,-31
,1008,-28
,1009,-29
,1006,-26
,997,-17
,999,-19
,992,-12
,998,-18
,999,-19
,1007,-27
,1011,-31
,1006,-26
,1011,-31
,1008,-28
,1015,-35
,1021,-41
,1014,-34
,1022,-42
,1023,-43
,1022,-42
,1023,-43
,1020,-40
,1019,-39
,1019,-39
,1019,-39
,1012,-32
,1018,-38
,1010,-30
,1020,-40
,1018,-38
,1021,-41
,1015,-35
,1023,-43
,1020,-40
,1016,-36
,1020,-40
,1010,-30
,1011,-31
,1018,-38
,1023,-43
,1022,-42
,1023,-43
,1023,-43
,1016,-36
,1023,-43
,1023,-43
,1015,-35
,1020,-40
,1023,-43
,1023,-43
,1020,-40
,1015,-35
,1010,-30
,1007,-27
,1004,-24
,1013,-33
,1021,-41
,1023,-43
,1014,-34
,1021,-41
,1023,-43
,1019,-39
,1009,-29
,1002,-22
,996,-16
,1000,-20
,994,-14
,988,-8
,990,-10
,988,-8
,984,-4
,993,-13
,993,-13
,990,-10
,997,-17
,993,-13
,989,-9
,986,-6
,989,-9
,985,-5
,988,-8
,987,-7
,989,-9
,993,-13
,983,-3
,989,-9
,987,-7
